State,City,Year,Season,Crop,Area,avgTemp,Cloud Cover,maxTemp,Precipitation,vapPressure,Rainfall,Wet Day Freq,minTemp,Production
Gujarat,Surendranagar,1998,Whole Year,Dry chillies,300,27.32775,30.1464166666667,40.068,637.197,21.8625,178.35,27.4138,11.535,500
Gujarat,Surendranagar,1998,Whole Year,Oilseeds total,96400,27.32775,30.1464166666667,40.068,637.197,21.8625,178.35,27.4138,11.535,71800
Gujarat,Surendranagar,1998,Whole Year,Onion,400,27.32775,30.1464166666667,40.068,637.197,21.8625,178.35,27.4138,11.535,11800
Gujarat,Surendranagar,1998,Whole Year,Pulses total,17100,27.32775,30.1464166666667,40.068,637.197,21.8625,178.35,27.4138,11.535,8200
Gujarat,Surendranagar,1998,Whole Year,Sugarcane,600,27.32775,30.1464166666667,40.068,637.197,21.8625,178.35,27.4138,11.535,42000
Gujarat,Surendranagar,1999,Kharif,Arhar/Tur,400,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,300
Gujarat,Surendranagar,1999,Kharif,Bajra,77500,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,45400
Gujarat,Surendranagar,1999,Kharif,Castor seed,4500,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,8400
Gujarat,Surendranagar,1999,Kharif,Cotton(lint),376800,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,408400
Gujarat,Surendranagar,1999,Kharif,Groundnut,20800,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,18500
Gujarat,Surendranagar,1999,Kharif,Moong(Green Gram),4200,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,600
Gujarat,Surendranagar,1999,Kharif,Moth,4000,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,500
Gujarat,Surendranagar,1999,Kharif,Other Kharif pulses,200,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,0
Gujarat,Surendranagar,1999,Kharif,Rice,500,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,1000
Gujarat,Surendranagar,1999,Kharif,Sesamum,83300,28.6946,51.6116,35.817,521.305,27.5016,400.17,21.0313,20.894,24300
Gujarat,Surendranagar,1999,Rabi,Gram,7400,21.82175,11.22625,33.806,2.001,13.35975,13.69,1.0287,11.025,6700
Gujarat,Surendranagar,1999,Rabi,Rapeseed &Mustard,800,21.82175,11.22625,33.806,2.001,13.35975,13.69,1.0287,11.025,700
Gujarat,Surendranagar,1999,Rabi,Wheat,19000,21.82175,11.22625,33.806,2.001,13.35975,13.69,1.0287,11.025,38700
Gujarat,Surendranagar,1999,Summer,Bajra,700,29.2876666666667,19.8656666666667,39.669,0.094,21.951,130.22,0.0649,18.085,1400
Gujarat,Surendranagar,1999,Summer,Groundnut,1700,29.2876666666667,19.8656666666667,39.669,0.094,21.951,130.22,0.0649,18.085,2700
Gujarat,Surendranagar,1999,Whole Year,Dry chillies,400,26.5519166666667,30.2133333333333,39.669,523.4,21.4,181.36,22.1249,11.025,500
Gujarat,Surendranagar,1999,Whole Year,Onion,1500,26.5519166666667,30.2133333333333,39.669,523.4,21.4,181.36,22.1249,11.025,34200
Gujarat,Surendranagar,1999,Whole Year,Sugarcane,600,26.5519166666667,30.2133333333333,39.669,523.4,21.4,181.36,22.1249,11.025,42000
Gujarat,Surendranagar,2000,Kharif,Arhar/Tur,100,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,100
Gujarat,Surendranagar,2000,Kharif,Bajra,66600,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,55700
Gujarat,Surendranagar,2000,Kharif,Castor seed,13000,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,18000
Gujarat,Surendranagar,2000,Kharif,Cotton(lint),377500,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,181300
Gujarat,Surendranagar,2000,Kharif,Groundnut,19200,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,18400
Gujarat,Surendranagar,2000,Kharif,Moong(Green Gram),3000,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,1400
Gujarat,Surendranagar,2000,Kharif,Moth,4700,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,600
Gujarat,Surendranagar,2000,Kharif,Rice,700,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,400
Gujarat,Surendranagar,2000,Kharif,Sesamum,78500,28.6264,51.66,36.905,626.569,27.4204,460.71,24.4209,22.281,21000
Gujarat,Surendranagar,2000,Rabi,Gram,800,22.4565,11.35925,32.68,9.426,13.5345,14.98,2.0049,12.205,300
Gujarat,Surendranagar,2000,Rabi,Rapeseed &Mustard,200,22.4565,11.35925,32.68,9.426,13.5345,14.98,2.0049,12.205,300
Gujarat,Surendranagar,2000,Rabi,Wheat,12900,22.4565,11.35925,32.68,9.426,13.5345,14.98,2.0049,12.205,29800
Gujarat,Surendranagar,2000,Summer,Bajra,300,28.905,19.8503333333333,39.406,16.694,21.562,110.2,1.0001,17.574,600
Gujarat,Surendranagar,2000,Summer,Groundnut,2600,28.905,19.8503333333333,39.406,16.694,21.562,110.2,1.0001,17.574,3800
Gujarat,Surendranagar,2000,Whole Year,Dry chillies,300,26.6394166666667,30.274,39.406,652.689,21.3271666666667,195.3,27.4259,12.205,400
Gujarat,Surendranagar,2000,Whole Year,Garlic,100,26.6394166666667,30.274,39.406,652.689,21.3271666666667,195.3,27.4259,12.205,500
Gujarat,Surendranagar,2000,Whole Year,Onion,500,26.6394166666667,30.274,39.406,652.689,21.3271666666667,195.3,27.4259,12.205,9300
Gujarat,Surendranagar,2000,Whole Year,Sugarcane,400,26.6394166666667,30.274,39.406,652.689,21.3271666666667,195.3,27.4259,12.205,29000
Gujarat,Surendranagar,2001,Kharif,Arhar/Tur,100,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,100
Gujarat,Surendranagar,2001,Kharif,Bajra,70700,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,113000
Gujarat,Surendranagar,2001,Kharif,Castor seed,8100,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,14700
Gujarat,Surendranagar,2001,Kharif,Cotton(lint),423200,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,396100
Gujarat,Surendranagar,2001,Kharif,Groundnut,22400,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,22100
Gujarat,Surendranagar,2001,Kharif,Moong(Green Gram),3100,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,2400
Gujarat,Surendranagar,2001,Kharif,Moth,4700,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,2700
Gujarat,Surendranagar,2001,Kharif,Rice,800,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,1200
Gujarat,Surendranagar,2001,Kharif,Sesamum,82000,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,46600
Gujarat,Surendranagar,2001,Kharif,Urad,200,28.9482,51.2166,37.851,337.244,27.3974,417.26,18.0173,22.109,100
Gujarat,Surendranagar,2001,Rabi,Gram,1600,21.7445,10.91325,32.767,2.51,12.9435,14.2,1.4381,11.236,800
Gujarat,Surendranagar,2001,Rabi,Rapeseed &Mustard,100,21.7445,10.91325,32.767,2.51,12.9435,14.2,1.4381,11.236,100
Gujarat,Surendranagar,2001,Rabi,Wheat,11900,21.7445,10.91325,32.767,2.51,12.9435,14.2,1.4381,11.236,26900
Gujarat,Surendranagar,2001,Summer,Bajra,100,29.5806666666667,19.4533333333333,39.414,0.023,21.6803333333333,109.23,0.0236,18.117,200
Gujarat,Surendranagar,2001,Summer,Groundnut,1000,29.5806666666667,19.4533333333333,39.414,0.023,21.6803333333333,109.23,0.0236,18.117,1200
Gujarat,Surendranagar,2001,Whole Year,Dry chillies,200,26.7050833333333,29.8413333333333,39.414,339.777,21.1501666666667,180.23,19.479,11.236,300
Gujarat,Surendranagar,2001,Whole Year,Garlic,100,26.7050833333333,29.8413333333333,39.414,339.777,21.1501666666667,180.23,19.479,11.236,300
Gujarat,Surendranagar,2001,Whole Year,Onion,300,26.7050833333333,29.8413333333333,39.414,339.777,21.1501666666667,180.23,19.479,11.236,9200
Gujarat,Surendranagar,2001,Whole Year,Sugarcane,100,26.7050833333333,29.8413333333333,39.414,339.777,21.1501666666667,180.23,19.479,11.236,5000
Gujarat,Surendranagar,2002,Kharif,Bajra,73300,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,46900
Gujarat,Surendranagar,2002,Kharif,Castor seed,13600,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,19900
Gujarat,Surendranagar,2002,Kharif,Cotton(lint),420100,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,254000
Gujarat,Surendranagar,2002,Kharif,Groundnut,21400,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,25700
Gujarat,Surendranagar,2002,Kharif,Moong(Green Gram),3600,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,1100
Gujarat,Surendranagar,2002,Kharif,Moth,4700,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,1300
Gujarat,Surendranagar,2002,Kharif,Rice,600,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,600
Gujarat,Surendranagar,2002,Kharif,Sesamum,87900,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,18500
Gujarat,Surendranagar,2002,Kharif,Urad,300,28.9928,50.5748,37.686,609.777,27.9034,416.22,23.7493,22.384,100
Gujarat,Surendranagar,2002,Rabi,Gram,9800,21.80975,10.61375,32.088,5.305,13.101,13.9,1.7646,11.468,2600
Gujarat,Surendranagar,2002,Rabi,Jowar,600,21.80975,10.61375,32.088,5.305,13.101,13.9,1.7646,11.468,400
Gujarat,Surendranagar,2002,Rabi,Other  Rabi pulses,100,21.80975,10.61375,32.088,5.305,13.101,13.9,1.7646,11.468,0
Gujarat,Surendranagar,2002,Rabi,Rapeseed &Mustard,200,21.80975,10.61375,32.088,5.305,13.101,13.9,1.7646,11.468,200
Gujarat,Surendranagar,2002,Rabi,Wheat,15300,21.80975,10.61375,32.088,5.305,13.101,13.9,1.7646,11.468,28300
Gujarat,Surendranagar,2002,Summer,Bajra,500,28.8373333333333,18.9396666666667,39.454,0,21.4943333333333,103.04,0,18.821,800
Gujarat,Surendranagar,2002,Summer,Groundnut,600,28.8373333333333,18.9396666666667,39.454,0,21.4943333333333,103.04,0,18.821,1100
Gujarat,Surendranagar,2002,Whole Year,Garlic,100,26.5595833333333,29.3456666666667,39.454,615.082,21.367,177.72,25.5139,11.468,600
Gujarat,Surendranagar,2002,Whole Year,Onion,400,26.5595833333333,29.3456666666667,39.454,615.082,21.367,177.72,25.5139,11.468,10300
Gujarat,Surendranagar,2002,Whole Year,Sugarcane,400,26.5595833333333,29.3456666666667,39.454,615.082,21.367,177.72,25.5139,11.468,26000
Gujarat,Surendranagar,2003,Kharif,Bajra,82800,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,133900
Gujarat,Surendranagar,2003,Kharif,Castor seed,6700,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,16200
Gujarat,Surendranagar,2003,Kharif,Cotton(lint),384500,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,612500
Gujarat,Surendranagar,2003,Kharif,Groundnut,23900,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,42700
Gujarat,Surendranagar,2003,Kharif,Moong(Green Gram),6000,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,3500
Gujarat,Surendranagar,2003,Kharif,Moth,4000,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,2000
Gujarat,Surendranagar,2003,Kharif,Other Kharif pulses,600,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,300
Gujarat,Surendranagar,2003,Kharif,Rice,200,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,300
Gujarat,Surendranagar,2003,Kharif,Sesamum,113900,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,74900
Gujarat,Surendranagar,2003,Kharif,Urad,200,29.7136,50.5748,37.571,430.275,27.9932,429.23,21.4267,,100
Gujarat,Surendranagar,2003,Rabi,Gram,10200,23.17275,10.61375,33.79,31.803,13.799,12.15,2.1508,,9000
Gujarat,Surendranagar,2003,Rabi,Jowar,200,23.17275,10.61375,33.79,31.803,13.799,12.15,2.1508,,100
Gujarat,Surendranagar,2003,Rabi,Rapeseed &Mustard,400,23.17275,10.61375,33.79,31.803,13.799,12.15,2.1508,,600
Gujarat,Surendranagar,2003,Rabi,Small millets,1500,23.17275,10.61375,33.79,31.803,13.799,12.15,2.1508,,500
Gujarat,Surendranagar,2003,Rabi,Wheat,26100,23.17275,10.61375,33.79,31.803,13.799,12.15,2.1508,,67300
Gujarat,Surendranagar,2003,Summer,Bajra,600,29.29,18.9396666666667,39.627,1.648,21.896,104.06,0.9887,,1300
Gujarat,Surendranagar,2003,Summer,Groundnut,1400,29.29,18.9396666666667,39.627,1.648,21.896,104.06,0.9887,,2800
Gujarat,Surendranagar,2003,Whole Year,Garlic,700,27.4274166666667,29.3456666666667,39.627,463.726,21.7375,181.81,24.5662,,5200
Gujarat,Surendranagar,2003,Whole Year,Onion,800,27.4274166666667,29.3456666666667,39.627,463.726,21.7375,181.81,24.5662,,26800
Gujarat,Surendranagar,2004,Kharif,Bajra,64900,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,84700
Gujarat,Surendranagar,2004,Kharif,Castor seed,7500,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,17200
Gujarat,Surendranagar,2004,Kharif,Cotton(lint),407100,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,976000
Gujarat,Surendranagar,2004,Kharif,Groundnut,22600,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,34200
Gujarat,Surendranagar,2004,Kharif,Maize,200,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,200
Gujarat,Surendranagar,2004,Kharif,Moong(Green Gram),4700,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,1900
Gujarat,Surendranagar,2004,Kharif,Moth,5500,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,2400
Gujarat,Surendranagar,2004,Kharif,Sesamum,101500,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,35300
Gujarat,Surendranagar,2004,Kharif,Urad,100,28.3632,50.5748,36.178,919.776,27.0952,437.4,30.9394,,100
Gujarat,Surendranagar,2004,Rabi,Gram,11500,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,8400
Gujarat,Surendranagar,2004,Rabi,Jowar,200,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,200
Gujarat,Surendranagar,2004,Rabi,Other Cereals & Millets,1800,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,600
Gujarat,Surendranagar,2004,Rabi,Rapeseed &Mustard,400,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,600
Gujarat,Surendranagar,2004,Rabi,Small millets,1800,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,600
Gujarat,Surendranagar,2004,Rabi,Wheat,25500,22.081,10.61375,32.799,3.018,13.22325,13.33,1.1061,,52400
Gujarat,Surendranagar,2004,Summer,Bajra,400,30.0693333333333,18.9396666666667,39.79,2.562,22.3406666666667,110.24,1.0172,,800
Gujarat,Surendranagar,2004,Summer,Groundnut,600,30.0693333333333,18.9396666666667,39.79,2.562,22.3406666666667,110.24,1.0172,,1000
Gujarat,Surendranagar,2004,Whole Year,Dry chillies,100,26.6956666666667,29.3456666666667,39.79,925.356,21.2825833333333,186.99,33.0627,,100
Gujarat,Surendranagar,2004,Whole Year,Garlic,800,26.6956666666667,29.3456666666667,39.79,925.356,21.2825833333333,186.99,33.0627,,3800
Gujarat,Surendranagar,2004,Whole Year,Onion,800,26.6956666666667,29.3456666666667,39.79,925.356,21.2825833333333,186.99,33.0627,,24700
Gujarat,Surendranagar,2004,Whole Year,Sugarcane,500,26.6956666666667,29.3456666666667,39.79,925.356,21.2825833333333,186.99,33.0627,,35000
Gujarat,Surendranagar,2005,Kharif,Arhar/Tur,100,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,100
Gujarat,Surendranagar,2005,Kharif,Bajra,66800,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,75900
Gujarat,Surendranagar,2005,Kharif,Castor seed,13800,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,42500
Gujarat,Surendranagar,2005,Kharif,Cotton(lint),422600,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,983300
Gujarat,Surendranagar,2005,Kharif,Groundnut,23200,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,44900
Gujarat,Surendranagar,2005,Kharif,Moong(Green Gram),5200,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,3100
Gujarat,Surendranagar,2005,Kharif,Moth,5100,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,1900
Gujarat,Surendranagar,2005,Kharif,Rice,500,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,1100
Gujarat,Surendranagar,2005,Kharif,Sesamum,101600,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,32200
Gujarat,Surendranagar,2005,Kharif,Urad,100,29.9732,50.677,38.272,282.095,28.3874,415.46,17.6821,,100
Gujarat,Surendranagar,2005,Rabi,Gram,9100,21.89625,10.30325,32.208,10.072,13.24675,12.5,2.3818,,7000
Gujarat,Surendranagar,2005,Rabi,Jowar,100,21.89625,10.30325,32.208,10.072,13.24675,12.5,2.3818,,100
Gujarat,Surendranagar,2005,Rabi,Other Cereals & Millets,1200,21.89625,10.30325,32.208,10.072,13.24675,12.5,2.3818,,1100
Gujarat,Surendranagar,2005,Rabi,Rapeseed &Mustard,200,21.89625,10.30325,32.208,10.072,13.24675,12.5,2.3818,,300
Gujarat,Surendranagar,2005,Rabi,Wheat,35300,21.89625,10.30325,32.208,10.072,13.24675,12.5,2.3818,,77500
Gujarat,Surendranagar,2005,Summer,Bajra,300,29.0296666666667,18.9396666666667,39.989,0.87,21.7733333333333,112.11,0.54,,800
Gujarat,Surendranagar,2005,Summer,Groundnut,300,29.0296666666667,18.9396666666667,39.989,0.87,21.7733333333333,112.11,0.54,,600
Gujarat,Surendranagar,2005,Whole Year,Dry chillies,100,27.045,29.28475,39.989,293.037,21.687,180.02,20.6039,,100
Gujarat,Surendranagar,2005,Whole Year,Garlic,200,27.045,29.28475,39.989,293.037,21.687,180.02,20.6039,,1100
Gujarat,Surendranagar,2005,Whole Year,Onion,400,27.045,29.28475,39.989,293.037,21.687,180.02,20.6039,,13300
Gujarat,Surendranagar,2005,Whole Year,Sugarcane,100,27.045,29.28475,39.989,293.037,21.687,180.02,20.6039,,5000
Gujarat,Surendranagar,2006,Kharif,Arhar/Tur,100,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,100
Gujarat,Surendranagar,2006,Kharif,Bajra,49800,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,70600
Gujarat,Surendranagar,2006,Kharif,Castor seed,24300,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,52700
Gujarat,Surendranagar,2006,Kharif,Cotton(lint),434100,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,1076500
Gujarat,Surendranagar,2006,Kharif,Groundnut,21200,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,40600
Gujarat,Surendranagar,2006,Kharif,Jowar,7500,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,8400
Gujarat,Surendranagar,2006,Kharif,Moong(Green Gram),5000,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,1700
Gujarat,Surendranagar,2006,Kharif,Moth,4800,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,2200
Gujarat,Surendranagar,2006,Kharif,Other Kharif pulses,500,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,300
Gujarat,Surendranagar,2006,Kharif,Rice,500,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,900
Gujarat,Surendranagar,2006,Kharif,Sesamum,88900,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,34700
Gujarat,Surendranagar,2006,Kharif,Urad,100,28.8522,56.1124,36.97,659.362,27.5156,413.26,26.471,,100
Gujarat,Surendranagar,2006,Rabi,Gram,11900,22.22925,9.21725,31.73,0.43,13.12,13.2,0.4282,,16300
Gujarat,Surendranagar,2006,Rabi,Rapeseed &Mustard,1400,22.22925,9.21725,31.73,0.43,13.12,13.2,0.4282,,1700
Gujarat,Surendranagar,2006,Rabi,Wheat,32400,22.22925,9.21725,31.73,0.43,13.12,13.2,0.4282,,73100
Gujarat,Surendranagar,2006,Summer,Bajra,900,30.1706666666667,17.7443333333333,39.539,0.241,22.4066666666667,107.2,0.2411,,2000
Gujarat,Surendranagar,2006,Summer,Groundnut,300,30.1706666666667,17.7443333333333,39.539,0.241,22.4066666666667,107.2,0.2411,,600
Gujarat,Surendranagar,2006,Whole Year,Dry chillies,200,26.9741666666667,30.8886666666667,39.539,660.033,21.4398333333333,177.89,27.1403,,200
Gujarat,Surendranagar,2006,Whole Year,Garlic,300,26.9741666666667,30.8886666666667,39.539,660.033,21.4398333333333,177.89,27.1403,,1600
Gujarat,Surendranagar,2006,Whole Year,Onion,700,26.9741666666667,30.8886666666667,39.539,660.033,21.4398333333333,177.89,27.1403,,17100
Gujarat,Surendranagar,2006,Whole Year,Sugarcane,300,26.9741666666667,30.8886666666667,39.539,660.033,21.4398333333333,177.89,27.1403,,21000
Gujarat,Surendranagar,2007,Kharif,Bajra,50700,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,81100
Gujarat,Surendranagar,2007,Kharif,Castor seed,23500,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,62100
Gujarat,Surendranagar,2007,Kharif,Cotton(lint),448200,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,1169900
Gujarat,Surendranagar,2007,Kharif,Groundnut,17700,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,41500
Gujarat,Surendranagar,2007,Kharif,Jowar,7900,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,10600
Gujarat,Surendranagar,2007,Kharif,Moong(Green Gram),7100,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,4200
Gujarat,Surendranagar,2007,Kharif,Moth,4100,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,2500
Gujarat,Surendranagar,2007,Kharif,Other Kharif pulses,500,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,300
Gujarat,Surendranagar,2007,Kharif,Rice,800,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,1500
Gujarat,Surendranagar,2007,Kharif,Sesamum,88200,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,48200
Gujarat,Surendranagar,2007,Kharif,Urad,200,28.7822,47.443,36.196,733.73,27.3462,417.36,27.3982,,200
Gujarat,Surendranagar,2007,Rabi,Gram,9800,21.71275,13.07925,33.26,7.605,12.9825,13.2,2.0684,,7600
Gujarat,Surendranagar,2007,Rabi,Rapeseed &Mustard,1000,21.71275,13.07925,33.26,7.605,12.9825,13.2,2.0684,,1700
Gujarat,Surendranagar,2007,Rabi,Wheat,41000,21.71275,13.07925,33.26,7.605,12.9825,13.2,2.0684,,119300
Gujarat,Surendranagar,2007,Summer,Bajra,1100,28.8893333333333,21.035,38.432,10.902,21.7636666666667,108.2,2.5509,,2600
Gujarat,Surendranagar,2007,Summer,Groundnut,700,28.8893333333333,21.035,38.432,10.902,21.7636666666667,108.2,2.5509,,1200
Gujarat,Surendranagar,2007,Whole Year,Dry chillies,200,26.4525,29.3864166666667,38.432,752.237,21.1626666666667,179.59,32.0175,,200
Gujarat,Surendranagar,2007,Whole Year,Onion,300,26.4525,29.3864166666667,38.432,752.237,21.1626666666667,179.59,32.0175,,9100
Gujarat,Surendranagar,2007,Whole Year,Sugarcane,300,26.4525,29.3864166666667,38.432,752.237,21.1626666666667,179.59,32.0175,,22000
Gujarat,Surendranagar,2008,Kharif,Bajra,39000,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,42100
Gujarat,Surendranagar,2008,Kharif,Castor seed,28000,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,76600
Gujarat,Surendranagar,2008,Kharif,Cotton(lint),448700,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,830300
Gujarat,Surendranagar,2008,Kharif,Groundnut,21400,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,39300
Gujarat,Surendranagar,2008,Kharif,Jowar,12600,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,15900
Gujarat,Surendranagar,2008,Kharif,Moong(Green Gram),4900,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,2000
Gujarat,Surendranagar,2008,Kharif,Moth,2100,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,1300
Gujarat,Surendranagar,2008,Kharif,Other Kharif pulses,200,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,100
Gujarat,Surendranagar,2008,Kharif,Rice,900,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,1000
Gujarat,Surendranagar,2008,Kharif,Sesamum,76600,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,23400
Gujarat,Surendranagar,2008,Kharif,Urad,100,29.4824,50.0074,37.261,983.896,28.0672,413.74,32.1619,,100
Gujarat,Surendranagar,2008,Rabi,Gram,9300,21.7735,12.60325,32.206,1.539,13.17375,11.4,0.917,,8900
Gujarat,Surendranagar,2008,Rabi,Jowar,2800,21.7735,12.60325,32.206,1.539,13.17375,11.4,0.917,,2400
Gujarat,Surendranagar,2008,Rabi,Onion,500,21.7735,12.60325,32.206,1.539,13.17375,11.4,0.917,,13400
Gujarat,Surendranagar,2008,Rabi,Rapeseed &Mustard,1100,21.7735,12.60325,32.206,1.539,13.17375,11.4,0.917,,1300
Gujarat,Surendranagar,2008,Rabi,Wheat,36500,21.7735,12.60325,32.206,1.539,13.17375,11.4,0.917,,86700
Gujarat,Surendranagar,2008,Summer,Bajra,2200,29.929,17.8393333333333,40.218,4.43,22.8716666666667,99.41,0.9067,,5300
Gujarat,Surendranagar,2008,Summer,Groundnut,400,29.929,17.8393333333333,40.218,4.43,22.8716666666667,99.41,0.9067,,700
Gujarat,Surendranagar,2008,Whole Year,Dry chillies,100,27.0244166666667,29.4973333333333,40.218,989.865,21.8038333333333,174.85,33.9856,,100
Gujarat,Surendranagar,2008,Whole Year,Sugarcane,100,27.0244166666667,29.4973333333333,40.218,989.865,21.8038333333333,174.85,33.9856,,6000
Gujarat,Surendranagar,2009,Kharif,Bajra,39000,28.7654,50.2398,35.91,505.564,27.6514,440.13,19.3603,,35700
Gujarat,Surendranagar,2009,Kharif,Castor seed,32600,28.7654,50.2398,35.91,505.564,27.6514,440.13,19.3603,,58200
Gujarat,Surendranagar,2009,Kharif,Cotton(lint),455800,28.7654,50.2398,35.91,505.564,27.6514,440.13,19.3603,,1026000
Gujarat,Surendranagar,2009,Kharif,Groundnut,12300,28.7654,50.2398,35.91,505.564,27.6514,440.13,19.3603,,12300
